id	text	tweet
763	MarkeiteirosDoJair	1053080932440260614
764	G1	1053080950274437120
765	Eleições2018	1053080950274437120
766	PTNuncaMais	1053080988237082624
767	MarketeirosDoJair	1053080988237082624
768	CadeAProva	1053080993958166528
769	MarketeirosDoJair	1053080993958166528
770	MarqueteirosDoJair	1053080993958166528
771	Folha	1053081021242056706
772	Datafolha	1053081021242056706
773	Eleições2018	1053081021242056706
774	MarketeirosDoJair	1053081039671685121
775	G1	1053081069191340032
776	Eleições2018	1053081069191340032
777	Folha	1053081089458233344
778	Datafolha	1053081089458233344
779	Eleições2018	1053081089458233344
780	MarqueteirosDoJair	1053081117409062912
781	B17	1053081117409062912
782	QuintaDetremuraSDV	1053081117409062912
783	votoinformado	1053081117409062912
784	NovasMedidas	1053081117409062912
785	BOL卐ONARO	1053081117409062912
786	LAVAJATO	1053081117409062912
787	FolhaPutinhaDoPT	1053081131057381376
788	NaoQueriDebate	1053081133376856066
789	caixa2doblsonaro	1053081186237628416
790	Caixa2doBolsonaro	1053081198313029632
791	MarqueteirosDoJair	1053081200804458497
792	B17	1053081200804458497
793	QuintaDetremuraSDV	1053081200804458497
794	votoinformado	1053081200804458497
795	NovasMedidas	1053081200804458497
796	BOL卐ONARO	1053081200804458497
797	LAVAJATO	1053081200804458497
798	Brumar	1053081204369645568
799	G1	1053081205938229248
800	G1Rio	1053081205938229248
801	G1	1053081254927781888
802	G1Minas	1053081254927781888
803	Eleições2018	1053081254927781888
804	G1	1053081254915137538
805	G1SP	1053081254915137538
806	Eleições2018	1053081254915137538
807	G1	1053081254885769217
808	G1Rio	1053081254885769217
809	Eleições2018	1053081254885769217
810	G1	1053081254927712256
811	G1Ceará	1053081254927712256
812	folhaputinhadopt	1053081255204532226
813	Caixa2doBolsonaro	1053081258136354816
814	Bolsolao	1053081258136354816
815	LavaZap	1053081258136354816
816	G1	1053081269406457856
817	G1	1053081271323246593
818	G1	1053081276759134208
819	Eleições2018	1053081276759134208
820	G1Pará	1053081276759134208
821	Bolsolao	1053081279737020416
822	bolsogate	1053081279737020416
823	Caixa2doBolsanaro	1053081279737020416
824	MentiraoDoBolsonaro	1053081279737020416
825	G1	1053081286825390080
826	G1Sergipe	1053081286825390080
827	Eleições2018	1053081286825390080
828	FolhaPutinhaDoPT	1053081289320992769
829	Brumar	1053081311701803008
830	fakenews	1053081326025408513
831	NaoQueriDebate	1053081329099816961
832	CadeAProva	1053081326960689157
833	EuVimDeGraça	1053081342022430721
834	EuToBancando	1053081342022430721
835	EuSouRoBô	1053081342022430721
836	EuSouEmpresarioDoBolsonaro	1053081342022430721
837	EuFaçoCampanhaDeGraça	1053081342022430721
838	G1	1053081344027312129
839	Eleições2018	1053081344027312129
840	G1	1053081361358184448
841	Caixa2doBolsonaro	1053081362880716800
842	G1	1053081374360518657
843	Eleições2018	1053081374360518657
844	G1	1053081377950887936
845	G1Goiás	1053081377950887936
846	G1	1053081377967611904
847	G1	1053081377963413504
848	G1SP	1053081377963413504
849	G1	1053081377963425792
850	G1	1053081378055696384
851	Eleições2018	1053081378055696384
852	EuSouMarketeiroDoJair	1053081398788218882
853	EuSouEmpresarioDoBolsonaro	1053081398788218882
854	EuFaçoDeGraça	1053081398788218882
855	QueroMeuBrasilLivreDoPT	1053081398788218882
856	ForaHaddad	1053081398788218882
857	MarketeirosDoJair	1053081412339933184
858	caixa2dobolsonaro	1053081434104233985
859	FolhaPutinhaDoPT	1053081430308339712
860	MarketeirosDoJair	1053081430308339712
861	facocampanhadegracabolsonaropresidente	1053081442492837888
862	Caixa2doBolsonaro	1053081465003618304
863	EuSouMarketeiroDoJair	1053081473492889600
864	EuSouEmpresarioDoBolsonaro	1053081473492889600
865	EuFaçoDeGraça	1053081473492889600
866	QueroMeuBrasilLivreDoPT	1053081473492889600
867	ForaHaddad	1053081473492889600
868	Brumar	1053081503037566976
869	G1	1053081548801654789
870	Eleições2018	1053081548801654789
871	Caixa2doBolsonaro	1053081568909123584
872	Bolsolão	1053081568909123584
873	G1	1053081591948472320
874	G1	1053081600462860289
875	G1SP	1053081600462860289
876	Brumar	1053081602698428416
877	G1	1053081621316976640
878	Eleições2018	1053081621316976640
879	Bolsonaro17	1053081643584552961
880	MarketeirosDoJair	1053081650979049472
881	G1	1053081669345988608
882	G1Ceará	1053081669345988608
883	G1	1053081711335129088
884	Caixa2doBolsonaro	1053081730889015297
885	G1	1053081799109304321
886	G1Ceará	1053081799109304321
887	ForaPT	1053081822672883714
888	PTNuncaMais	1053081822672883714
889	PTnão	1053081822672883714
890	B17	1053081822672883714
891	Euvimdegraça	1053081822672883714
892	MarketeirosDoJair	1053081822672883714
893	G1	1053081834425331715
894	G1	1053081849747128320
895	facocampanhadegracabolsonaropresidente	1053081888200577024
896	FolhaFakeShit	1053081897654501376
897	G1	1053081926129606656
898	G1Rio	1053081926129606656
899	B17	1053081938905497600
900	FolhaMarmitaDoPT	1053081958610321408
901	CadêAProva	1053081969586790402
902	caixa2dobolsonaro	1053081980865298433
903	Brumar	1053082011697643520
904	Caixa2doBolsonaro	1053082023655555073
905	CadeAProva	1053082040004960256
906	EuVimDeGraça	1053082045482782721
907	MarqueteirosDoJair	1053082047718268928
908	B17	1053082047718268928
909	QuintaDetremuraSDV	1053082047718268928
910	votoinformado	1053082047718268928
911	NovasMedidas	1053082047718268928
912	BOL卐ONARO	1053082047718268928
913	LAVAJATO	1053082047718268928
914	AGenteFazDeGraçaBabaca	1053082055247085568
915	Eleições2018	1053082056815718400
916	caixa2dobolsonaro	1053082072066281473
917	MarketeirosdoJair	1053082076214427648
918	PTNão	1053082076214427648
919	FolhaputinhadoPT	1053082076214427648
920	LulaTaPresoBabaca	1053082081889304576
921	MarketeirosdoJair	1053082111316496384
922	PTNão	1053082111316496384
923	FolhaputinhadoPT	1053082111316496384
924	MarketeirosdoJair	1053082154576609281
925	PTNão	1053082154576609281
926	FolhaputinhadoPT	1053082154576609281
927	Bolsonaro17	1053082191192903681
928	PTnão	1053082191192903681
929	ForaPT	1053082191192903681
930	CadêAProva	1053082198889414657
931	Caixa2doBolsonaro	1053082202928484352
932	Brumar	1053082231948881920
933	elenao	1053082263850831872
934	G1	1053082307379281921
935	Eleições2018	1053082307379281921
936	G1	1053082343089561600
937	fakeNews	1053082407858028544
938	OLulaEstaPresoBabaca	1053082429286727681
939	LulaTaPresoBabaca	1053082477215051776
940	Folha	1053082479710666752
941	Datafolha	1053082479710666752
942	Eleições2018	1053082479710666752
943	G1	1053082497221824512
944	Eleições2018	1053082497221824512
945	MarketeirosdoJair	1053082539135512576
946	PTNão	1053082539135512576
947	FolhaputinhadoPT	1053082539135512576
948	G1	1053082568432726016
949	Eleições2018	1053082568432726016
950	MarketeirosdoJair	1053082573600145408
951	PTNão	1053082573600145408
952	FolhaputinhadoPT	1053082573600145408
953	MarqueteirosDoJair	1053082576569675777
954	B17	1053082576569675777
955	QuintaDetremuraSDV	1053082576569675777
956	votoinformado	1053082576569675777
957	NovasMedidas	1053082576569675777
958	BOL卐ONARO	1053082576569675777
959	LAVAJATO	1053082576569675777
960	MarketeirosdoJair	1053082623885611008
961	PTNão	1053082623885611008
962	FolhaputinhadoPT	1053082623885611008
963	CadeAProva	1053082624909041665
964	elenao	1053082639895326721
965	caixa2bolsonaro	1053082639895326721
966	G1	1053082676285095936
967	Folha247	1053082677321048066
968	MarketeirosDoJair	1053082682413010945
969	PTnão	1053082740860637185
970	MarketeirosDoJair	1053082757574901760
971	MARKETEIROSDOJAIR	1053082790516981760
972	SouMarketeiroDoJair	1053082837841313792
973	EleNao	1053082899619160064
974	ptralhas	1053082938273873920
975	Lula	1053082938273873920
976	Bolsolão	1053082939897143297
977	Caixa2doBolsonaro	1053082939897143297
978	BolsonaroNÃO	1053082939897143297
979	HaddadSim13	1053082939897143297
980	Brumar	1053082954396618752
981	Brumar	1053082984440586240
982	EleNao	1053083014987726849
983	G1	1053083015784660995
984	Eleições2018	1053083015784660995
985	G1	1053083026215837696
986	Eleições2018	1053083026215837696
987	MarketeirosDoJair	1053083025486024705
988	FolhaMorreu	1053083027570675712
989	FolhaLixo	1053083027570675712
990	MarketeirosdoJair	1053083056955932673
991	PTNão	1053083056955932673
992	FolhaputinhadoPT	1053083056955932673
993	Brumar	1053083069547188226
994	G1	1053083078770520065
995	G1Rio	1053083078770520065
996	Caixa2DoBolsonaro	1053083078879559681
997	Caixa2doBoIsonaro	1053083114044579840
998	Eleicoes2018	1053083126036074496
999	PTNUNCAMAIS	1053083164271407104
1000	G1	1053083190678769664
1001	Caixa2DoBolsonaro	1053083223562039297
1002	G1	1053083233225719809
1003	MarqueirosDoJair	1053083289571999746
1004	MarketeirosDoJair	1053083340650307584
1005	Caixa2DoBolsonaro	1053083362355757056
1006	Brumar	1053083373378379776
1007	Brumar	1053083406685364229
1008	Bolsolão	1053083424393715713
1009	caixa2dobolsonaro	1053083424393715713
1010	EleNão	1053083424393715713
1011	HaddadSIM	1053083424393715713
1012	Haddad13	1053083424393715713
1013	MarketeirosdoJair	1053083439900098560
1014	PTNão	1053083439900098560
1015	FolhaputinhadoPT	1053083439900098560
1016	MarketeirosdoJair	1053083496594505729
1017	PTNão	1053083496594505729
1018	FolhaputinhadoPT	1053083496594505729
1019	eufaçocampanhadegraça	1053083523261911040
1020	MarketeirosDoJair	1053083523261911040
1021	euvimdegraca	1053083523261911040
1022	EuVimDeGraça	1053083531365310469
1023	EuToBancando	1053083531365310469
1024	EuSouRoBô	1053083531365310469
1025	EuSouEmpresarioDoBolsonaro	1053083531365310469
1026	EuFaçoCampanhaDeGraça	1053083531365310469
1027	MarketeirosdoJair	1053083557323829249
1028	PTNão	1053083557323829249
1029	FolhaputinhadoPT	1053083557323829249
1030	MarketeirosDoJair	1053083582464438272
1031	Eleições2018	1053083593432596480
1032	Brumar	1053083597698187269
1033	MarqueteirosDoJair	1053083634184474624
1034	MarketeirosDoJair	1053083656951083009
1035	G1	1053083685937995776
1036	G1	1053083701406511105
1037	MarketeirosDoJair	1053083714358521857
1038	G1	1053083735535558656
1039	Bolsolao	1053083755194269696
1040	Caixa2DoBolsonaro	1053083755194269696
1041	Caixa2doBol卐onaro	1053083755194269696
1042	CadeAProva	1053083755194269696
1043	Caixa2doBoIsonaro	1053083775964454917
1044	G1	1053083780808933376
1045	G1Rio	1053083780808933376
1046	MarketeirosDoJair	1053083788685787136
1047	EuVimDeGraça	1053083802074050560
1048	MarketeirosDoJair	1053083832537268224
1049	ChoraPT	1053083865252876291
1050	Caixa2doBolsonaro	1053083865613524992
1051	Caixa2doBolsonaro	1053083880054579200
1052	G1	1053083895535673344
1053	G1SC	1053083895535673344
1054	MarketeirosDoJair	1053083956223098880
1055	G1	1053083972551561217
1056	Eleições2018	1053083972551561217
1057	CensuraPetista	1053083999587983360
1058	MarketeirosDoJair	1053084002322735104
1059	Brumar	1053084027832463360
1060	G1	1053084160896708608
1061	Eleições2018	1053084160896708608
1062	foicenews	1053084170531037184
1063	G1	1053084181499002881
1064	MarketeirosdoJair	1053084212088266753
1065	PTNão	1053084212088266753
1066	FolhaputinhadoPT	1053084212088266753
1067	MarketeirosDoJair	1053084220376182785
1068	MarqueteirosDoJair	1053084260951830529
1069	MarqueteirosDoJair	1053084260951830529
1070	G1	1053084270577762305
1071	Eleições2018	1053084270577762305
1072	Brumar	1053084276332392448
1073	G1	1053084278148468742
1074	Eleições2018	1053084278148468742
1075	CHORAPT	1053084287963201536
1076	MarqueteirosDoJair	1053084289913577472
1077	B17	1053084289913577472
1078	QuintaDetremuraSDV	1053084289913577472
1079	votoinformado	1053084289913577472
1080	NovasMedidas	1053084289913577472
1081	BOL卐ONARO	1053084289913577472
1082	LAVAJATO	1053084289913577472
1083	Vãoterquetrabalhar	1053084301758287872
1084	OLulaEstaPresoBabaca	1053084301758287872
1085	G1	1053084317134528512
1086	Caixa2doBolsonaro	1053084344145899520
1087	B17	1053084411158323201
1088	G1	1053084483153473538
1089	G1Minas	1053084483153473538
1090	Eleições2018	1053084483153473538
1091	G1	1053084505446199296
1092	Eleições2018	1053084505446199296
1093	Caixa2doBolsonaro	1053084555983417345
1094	Caixa2doBolsonaro	1053084560773267457
1095	Bolsolão	1053084560773267457
1096	FolhaPutinhaDoPT	1053084576996868096
1097	G1	1053084607237816320
1098	G1SC	1053084607237816320
1099	Brumar	1053084612346478592
1100	G1	1053084713286623232
1101	Brumar	1053084802453331969
1102	MarketeirosDoJair	1053084848787730433
1103	B17	1053084848787730433
1104	G1	1053084859604889601
1105	Eleições2018	1053084859604889601
1106	G1	1053084866483494912
1107	G1SC	1053084866483494912
1108	Bolsonaro18	1053084917503016971
1109	CadêaProva	1053084938071928832
1110	FolhaFakeNews	1053084938071928832
1111	MarketeirosDoJair	1053084945017700354
1112	Caixa2doBolsonaro	1053084960075190272
1113	Brumar	1053084988344803330
1114	G1	1053085032980590592
1115	Caixa2	1053085049820774402
1116	CadêaProva	1053085062151979008
1117	FolhaFakeNews	1053085062151979008
1118	caixa2bolsonaro	1053085072033828866
1119	G1	1053085086856499200
1120	Eleições2018	1053085086856499200
1121	G1	1053085132716945409
1122	Eleições2018	1053085132716945409
1123	MarketeirosDoJair	1053085135833325569
1124	G1	1053085153755570176
1125	Eleições2018	1053085153755570176
1126	MarketeiroDoJair	1053085181815545856
1127	G1	1053085186181775360
1128	G1	1053085241412386816
1129	eufaçocampanhadegraçaparaBolsonaro	1053085247179505666
1130	G1	1053085258273439744
1131	Eleições2018	1053085258273439744
1132	marketeirosDoJair	1053085262346141697
1133	MarkeiteirosDoJair	1053085274480304128
1134	Caixa2doBolsonaro	1053085294768070661
1135	BolsonaroCorrupto	1053085294768070661
1136	G1	1053085302158491648
1137	EuVimdeGraca17	1053085324191129601
1138	BolsonaroPresidente17	1053085324191129601
1139	G1	1053085339416489984
1140	MarketeirosDoJair	1053085341136179200
1141	Eleições2018	1053085339772993536
1142	G1	1053085360467652608
1143	G1	1053085373734309888
1144	G1SC	1053085373734309888
1145	caixa2bolsonaro	1053085380252237824
1146	Caixa2doBolsonaro	1053085380252237824
1147	Bolsonaro	1053085380252237824
1148	BolsonaroNunca	1053085380252237824
1149	LavaZap	1053085380252237824
1150	Bolsogate	1053085380252237824
1151	impugnaTSE	1053085380252237824
1152	foraBolsonaro	1053085380252237824
1153	Caixa2doBolsonaro	1053085384421335040
1154	G1	1053085394647089154
1155	MarketeirosdoJair	1053085401450201088
1156	PTNão	1053085401450201088
1157	FolhaputinhadoPT	1053085401450201088
1158	G1	1053085410782523394
1159	G1SC	1053085410782523394
1160	MarketeirosDoJair	1053085411239755776
1161	Eleições2018	1053085445461065729
1162	Eleições2018	1053085456882171904
1163	BolsonaroNaPapuda	1053085465312661505
1164	MarketeirosdoJair	1053085481519509505
1165	PTNão	1053085481519509505
1166	FolhaputinhadoPT	1053085481519509505
1167	G1	1053085510988718080
1168	Eleições2018	1053085510988718080
1169	Bolsolao	1053085518177751040
1170	Eleições2018	1053085522783023105
1171	Eleições2018	1053085538641698816
1172	G1	1053085546011127809
1173	G1	1053085556714942464
1174	Eleições2018	1053085593817808896
1175	Eleições2018	1053085615582035969
1176	FolhaPutinhaDoPT	1053085628705972225
1177	Folha	1053085633386868739
1178	Datafolha	1053085633386868739
1179	Eleições2018	1053085633386868739
1180	PTNuncaMais	1053085640944992256
1181	G1	1053085652819030016
1182	Eleições2018	1053085660284928008
1183	MarketeirosDoJair	1053085674428162048
1184	SouCaixa2DoBolsonaro	1053085674428162048
1185	Eleições2018	1053085680568557568
1186	Eleições2018	1053085681113800705
1187	MarketeirosDoJair	1053085690886524928
1188	FolhaPutinhaDoPT	1053085704975204354
1189	Caixa2doBolsonaro	1053085710083915782
1190	Caixa2doBolsonaro	1053085720229875713
1191	caixa2bolsonaro	1053085730099159040
1192	Caixa2doBolsonaro	1053085730099159040
1193	Bolsonaro	1053085730099159040
1194	BolsonaroNunca	1053085730099159040
1195	LavaZap	1053085730099159040
1196	Bolsogate	1053085730099159040
1197	impugnaTSE	1053085730099159040
1198	foraBolsonaro	1053085730099159040
1199	G1	1053085731218972673
1200	Eleições2018	1053085731218972673
1201	G1	1053085790790737922
1202	Eleições2018	1053085791356968961
1203	caixa2bolsonaro	1053085793198186496
1204	Caixa2doBolsonaro	1053085793198186496
1205	Bolsonaro	1053085793198186496
1206	BolsonaroNunca	1053085793198186496
1207	LavaZap	1053085793198186496
1208	Bolsogate	1053085793198186496
1209	impugnaTSE	1053085793198186496
1210	foraBolsonaro	1053085793198186496
1211	G1	1053085794280312834
1212	G1	1053085802232770562
1213	G1	1053085842003185670
1214	Eleições2018	1053085851951996928
1215	G1	1053085854447648768
1216	G1	1053085858843320322
1217	G1SC	1053085858843320322
1218	Eleições2018	1053085880007753728
1219	G1	1053085880552960000
1220	G1Rio	1053085880552960000
1221	vai	1053085894784286720
1222	G1	1053085912454909956
1223	Caixa2doBolsonaro	1053085930544861185
1224	anulaTSE	1053085930544861185
1225	elenão	1053085930544861185
1226	VoltaCiro	1053085930544861185
1227	12CiroHaddad13	1053085930544861185
1228	Eleições2018	1053085941198405632
1229	G1	1053085947183722496
1230	G1	1053085951591936000
1231	G1	1053085953752006657
1232	Eleições2018	1053085995749568512
1233	G1	1053086004469481472
1234	G1	1053086008059879425
1235	Eleições2018	1053086008059879425
1236	MarqueteirosDoJair	1053086020739219456
1237	Caixa2doBolsonaro	1053086023041851392
